bid_id,bid_id_header,message_timestamp,message_sender,pii_cleaned_message,Label 1,Label 2,Label 3,Label 4,Label 5,Note,category
43261944,,2017-10-15 17:59:21.165382 UTC,Pro,We have some. Whar date do you have in mind?,Scheduling - Meeting or Job,,,,,,Local Moving (under 50 miles)
43261944,,2017-10-15 17:59:41.485574 UTC,Pro,*What,,,,,,No label,Local Moving (under 50 miles)
43261944,,2017-10-15 18:32:04.769838 UTC,Customer,10/27. I submitted a request at your site,Scheduling - Meeting or Job,,,,,,Local Moving (under 50 miles)
52134641,52134641,2017-10-16 13:33:40.952547 UTC,Customer,What's your next availability?,Scheduling - Meeting or Job,,,,,Quick Reply,Dog Training - Board and Train
52134641,,2017-10-16 14:02:18.191965 UTC,Pro,My business relocated to another state five months ago.  Sorry.,Job Details,Rejection,,,,,Dog Training - Board and Train
52134641,,2017-10-16 14:12:06.893137 UTC,Customer,"Ok, thx",,,,,,No label,Dog Training - Board and Train
54715968,54715968,2017-03-27 11:37:44.626343 UTC,Pro,We appreciate you taking the time too view our quote if you have any questions please feel free to call or text [PHONE_NUMBER] or just comment here thank you and have a great day.,Contact Information,Price,,,,,Pressure Washing
54715968,,2017-05-26 00:29:11.01734 UTC,Customer,Now ready to pressure wash house and the roof pool deck inquired about a month ago was not ready 2400 feet under roof,Job Details,,,,,,Pressure Washing
54715968,,2017-05-26 01:18:44.745737 UTC,Pro,Please give us a call so we can discuss in detail of what we need to do. [PHONE_NUMBER] Call anytime.,Contact Information,Scheduling - Meeting or Job,,,,,Pressure Washing
54715968,,2017-05-26 01:40:49.384186 UTC,Pro,Where you can also send us the address on here and I will look it up and get back to you with a final price.,Location,Price,,,,,Pressure Washing
54715968,,2017-05-26 02:29:15.31103 UTC,Customer,[LOCATION],Location,,,,,,Pressure Washing
54715968,,2017-05-26 03:02:32.781424 UTC,Pro,So I looked it up and the roof will be $250.00. The house will cost$100.00 and pool deck will be another $50.00 so all together $400.00 and we have this Thursday June 1st at ten am open. If that works for you. Please let us know ASAP so that we can leave that day open.,Price,Scheduling - Meeting or Job,,,,,Pressure Washing
54715968,,2017-05-26 15:53:13.085796 UTC,Pro,Do you want us to schedule the cleaning for June 1st ? Please let us know. Thank you.,Scheduling - Meeting or Job,,,,,,Pressure Washing
54715968,,2017-05-28 00:44:08.723045 UTC,Customer,Sorry did not get back to you sooner but Thursday sounds good  or even before if possible,Scheduling - Meeting or Job,,,,,,Pressure Washing
54715968,,2017-05-28 00:47:01.968226 UTC,Pro,Actually I just had Tuesday open up today so if it's okay I'm just going to move it to Tuesday the 30th at 10 a.m.,Scheduling - Meeting or Job,,,,,,Pressure Washing
54715968,,2017-05-28 00:52:58.409376 UTC,Customer,Yes that's fine. Thank you.,Confirmation - Meeting,Generic Answer,,,,,Pressure Washing
54715968,,2017-05-28 00:55:59.742977 UTC,Customer,Also does that include the pool screen and framing with the deck?,Job Details,,,,,,Pressure Washing
54715968,,2017-05-28 05:01:22.972634 UTC,Pro,No that wasn't included but we can add that for another $75.00,Price,Job Details,,,,,Pressure Washing
54715968,,2017-05-30 00:58:09.72264 UTC,Customer,Still on for in the morning,Confirmation - Meeting,,,,,,Pressure Washing
54715968,,2017-05-30 01:00:27.287618 UTC,Pro,Yes we are. We should be there around ten am depending on traffic. Please make sure there are no cars in the driveway please. Thanks.,Confirmation - Meeting,Job Details,,,,,Pressure Washing
54715968,,2017-05-30 01:02:29.424753 UTC,Customer,I am [PERSON_NAME] my number is [PHONE_NUMBER]  I am working nearby call me when on way or text,Contact Information,Scheduling - Meeting or Job,,,,,Pressure Washing
54715968,,2017-05-30 01:11:37.263965 UTC,Pro,Ok I sure will.,Confirmation - Contact,Generic Answer,,,,,Pressure Washing
54715968,,2017-05-30 01:12:39.183185 UTC,Pro,My name is [PERSON_NAME] I'm an owner and will also be doing the work.,Job Details,,,,,,Pressure Washing
55005083,55005083,2017-05-15 18:45:02.952719 UTC,Customer,"Hello: I'm not sure if you're still interested, but we are still looking for quotes from planners. Please see the attached RFP for our Dec. training event. Please let me know. You can email me at [EMAIL_ADDRESS] as well.",Follow-up,Contact Information,,,,,Corporate Party Planning
55005083,,2017-05-16 20:03:47.83283 UTC,Pro,"Hi [PERSON_NAME], Thank you for including CES.  I will look at this soon and get back to you with any questions.  -Luke",,,,,,No label,Corporate Party Planning
55258636,55258636,2017-04-02 17:16:04.618586 UTC,Pro,"Hi [PERSON_NAME], do you have any questions for me?

[PERSON_NAME]",,,,,,No label,DJ
55258636,,2017-05-08 00:10:40.859188 UTC,Pro,"Hi [PERSON_NAME], Have you made a decision concerning music for your wedding yet? Please take a moment to view my profile and reviews. Please let me know if you have any questions.

Thanks,
[PERSON_NAME]",Follow-up,,,,,,DJ
55258636,,2017-05-19 19:37:31.632745 UTC,Customer,"Hi [PERSON_NAME], Sorry about the late reply. Are you still available for hire on July 1st 2017? I am getting married and am in need of a DJ/MC at the [LOCATION] in [LOCATION]. The ceremony and venue are in the same location. If you're available, how would we lock you in?",Scheduling - Meeting or Job,Job Details,Location,,,,DJ
55258636,,2017-05-19 20:00:44.316879 UTC,Pro,"Hi [PERSON_NAME],  Yes, I still have July 1st available. What I would like to do is meet to discuss music selection and other details. I will collect a deposit at that time to lock in the date. I can be available to meet tomorrow just about any time before 5:00, or Sunday after 2:00. What works for you?
[PERSON_NAME]",Scheduling - Meeting or Job,Payment,,,,,DJ
55258636,,2017-05-19 20:06:14.686543 UTC,Customer,"[PERSON_NAME], thanks for the quick reply.

I am not near my fiancé at the moment. I will speak with her soon to see how our weekend looks.

However, in the meantime. How much is the deposit so we are aware?",Scheduling - Meeting or Job,Price,Payment,,,,DJ
55258636,,2017-05-19 20:21:06.078653 UTC,Customer,"Also, if needed. What is your availability for Monday?",Scheduling - Meeting or Job,,,,,,DJ
55258636,,2017-05-19 20:23:01.496179 UTC,Pro,"Hi [PERSON_NAME], the deposit is 50%, so $375.00. I can take a check or credit card. I can meet Monday after 5:30 PM. Just let me know!
[PERSON_NAME]",Price,Payment,Scheduling - Meeting or Job,,,,DJ
55258636,,2017-05-19 21:11:43.904041 UTC,Customer,"Hi [PERSON_NAME],
Ok, one last bit of info before I give you a guaranteed meeting time.

I live on Whidbey Island and I'm open to meet down in [LOCATION], [LOCATION], wherever works best for you. Where would you like to meet? So I can take in account drive time.
[PERSON_NAME]",Location,,,,,,DJ
55258636,,2017-05-19 21:34:52.299891 UTC,Pro,"[PERSON_NAME],

I live in [LOCATION], but I can meet you in Burlington if you like. Maybe at the McDonalds

Stan",Location,,,,,,DJ
55258636,,2017-05-19 21:55:19.17748 UTC,Customer,"Sounds good to me. The McDonalds will work just fine. Ok great, I'll bring this info to my fiancé and I will get back to you tonight. Most likely after 7pm. Thank you [PERSON_NAME]",Location,Scheduling - Meeting or Job,,,,,DJ
55258636,,2017-05-20 19:42:16.557009 UTC,Pro,"7:00 PM works for me, just let me know!",Confirmation - Contact,,,,,,DJ
55258636,,2017-05-20 19:44:02.092412 UTC,Pro,Or maybe I misread your post. I can meet you at the McDonalds in Burlington anytime between 6:00 PM and 8:00 PM  Monday evening.,Location,Scheduling - Meeting or Job,,,,,DJ
55258636,,2017-05-21 21:44:12.774004 UTC,Pro,"Hi [PERSON_NAME], do we have an appointment? What time would you like to meet?

[PERSON_NAME]",Scheduling - Meeting or Job,,,,,,DJ
55258636,,2017-05-21 22:24:37.240153 UTC,Customer,"Hey [PERSON_NAME], we've actually run into som logistical errors and are not going to be getting a DJ for the wedding. Thank you for your time.",Rejection,,,,,,DJ
56326917,56326917,2018-03-16 13:44:39.527654 UTC,Customer,"Hi, We need pressure washing and have wood trim that needs repaired and painted. I know we have the quote above for the pressure washing and can start with that but we would like to consider the trim repair also",Job Details,Price,,,,,Pressure Washing
56326917,,2018-03-16 13:47:08.316015 UTC,Pro,Yes ma’am.,Job Details,Generic Answer,,,,,Pressure Washing
56326917,,2018-03-16 13:47:43.853169 UTC,Pro,When are you looking to have the power washing done?,Scheduling - Meeting or Job,,,,,,Pressure Washing
56326917,,2018-03-16 15:59:54.466733 UTC,Customer,Any time - prefer Fridays,Scheduling - Meeting or Job,,,,,,Pressure Washing
56326917,,2018-03-16 16:15:31.009005 UTC,Pro,Ok next Friday around 12?,Scheduling - Meeting or Job,,,,,,Pressure Washing
56326917,,2018-03-21 21:44:34.830014 UTC,Customer,the weather may not be good - either after 1 this Friday or wait til the following Friday (?),Scheduling - Meeting or Job,,,,,,Pressure Washing
56326917,,2018-03-21 21:46:01.590901 UTC,Pro,Next Friday is fine. Send me your information.[PHONE_NUMBER],Confirmation - Meeting,Contact Information,,,,,Pressure Washing
56943863,56943863,2017-06-22 14:49:11.602545 UTC,Customer,++Tony. You fixed  a leak for me on April 21. I have a toilet that leaks and it is likely the wax ring. I have a wax ring. What will you charge to make the repair?,Job Details,Price,,,,,Plumbing Pipe Repair
56943863,,2017-06-22 14:51:06.826957 UTC,Customer,My telephone number is [PHONE_NUMBER] or [PHONE_NUMBER] cell,Contact Information,,,,,,Plumbing Pipe Repair
57153375,57153375,2017-05-02 18:31:28.847139 UTC,Customer,💸   What's included in your price?,Price,,,,,possible Quick Reply,Shower and Bathtub Installation or Replacement
57153375,,2017-05-02 18:32:56.111795 UTC,Customer,Hope you can rotate it - it looks right on my computer but not when I attach it here,Job Details,,,,,,Shower and Bathtub Installation or Replacement
57234035,57234035,2017-04-27 16:19:21.359383 UTC,Pro,Have you made a decision?,Follow-up,,,,,,Electrical Inspection
57234035,,2017-05-01 13:11:04.458761 UTC,Pro,Are you guys interested? Have you hired someone yet?,Follow-up,,,,,,Electrical Inspection
57234035,,2017-05-02 00:16:02.218358 UTC,Customer,"Hi [PERSON_NAME], are you guys available tomorrow?",Scheduling - Meeting or Job,,,,,,Electrical Inspection
57234035,,2017-05-02 00:20:26.38557 UTC,Pro,Wednesday,Scheduling - Meeting or Job,,,,,,Electrical Inspection
57234035,,2017-05-02 00:37:55.977736 UTC,Customer,"We leaving out of town tues night. I know it's last minute. It would be great if you guys can somehow make it work to come tomorrow, this way we can show you around as well. Thank you",Scheduling - Meeting or Job,,,,,,Electrical Inspection
57234035,,2017-05-02 00:39:21.95766 UTC,Pro,I can come go over the scope of the job with you tomorrow. We can start Wednesday.,Scheduling - Meeting or Job,,,,,,Electrical Inspection
57234035,,2017-05-02 01:22:20.915378 UTC,Customer,"Ok, what time in the morning Can you come tomorrow?",Scheduling - Meeting or Job,,,,,,Electrical Inspection
57234035,,2017-07-10 15:13:46.961228 UTC,Customer,"Good morning [PERSON_NAME], are you available tomorrow?",Scheduling - Meeting or Job,Follow-up,,,,,Electrical Inspection
57435440,57435440,2017-05-12 23:46:38.469259 UTC,Customer,"Hi [PERSON_NAME]! This is [PERSON_NAME]. We have looked at your quote and menu. We would like for you to cater Taco Bar for around 35 people please. Will need it for May 27th at 3:00 pm. My phone # is
[PHONE_NUMBER] email:[EMAIL_ADDRESS]",Price,Job Details,Contact Information,Scheduling - Meeting or Job,Hire,,Wedding and Event Catering
57435440,,2017-05-12 23:52:11.125331 UTC,Pro,Yay!  I'm so excited.  I'm off to my husbands company picnic.  Is there a time we can talk tomorrow to make sure I know exactly what you want for your event?,Scheduling - Meeting or Job,,,,,,Wedding and Event Catering
57435440,,2017-05-12 23:54:49.346232 UTC,Customer,Yes you can call me tomorrow any time,Confirmation - Contact,,,,,,Wedding and Event Catering
57435440,,2017-05-13 13:42:15.609873 UTC,Pro,"You have drop off only.   We are happy to set up too.   Will you need disposable plates, utensils, napkins, serving utensils?",Job Details,,,,,,Wedding and Event Catering
57435440,,2017-05-13 15:23:21.033407 UTC,Customer,"If you don't mind setting up that would be great. We don't need utensils, napkins or plates but will need serving utensils.",Job Details,,,,,,Wedding and Event Catering
57435440,,2017-05-13 15:26:11.002862 UTC,Pro,No problem.  We will plan to arrive at least by 2:30 so everything is set up and ready to go by 3,Scheduling - Meeting or Job,,,,,,Wedding and Event Catering
57435440,,2017-05-13 16:19:27.175997 UTC,Customer,Sounds great!,Generic Answer,Job Details,,,,,Wedding and Event Catering
57435440,,2017-05-18 22:33:46.976304 UTC,Pro,I'm getting everything ready for your order and I realized I didn't get your address and send you a draft invoice so we can get it finalized.,Location,Payment,,,,,Wedding and Event Catering
57435440,,2017-05-18 22:49:06.635795 UTC,Customer,[LOCATION],Location,,,,,,Wedding and Event Catering
57435440,,2017-05-18 22:50:27.125969 UTC,Pro,Thank you.    I'll send a draft over for review,Confirmation - Contact,,,,,,Wedding and Event Catering
57435440,,2017-05-18 22:57:23.187083 UTC,Customer,Sounds great! Thank you!,,,,,,,Wedding and Event Catering
57435440,,2017-05-19 16:57:48.04328 UTC,Customer,Hi [PERSON_NAME]! Could we get the toppings as well please. Thank you!,Job Details,,,,,,Wedding and Event Catering
57435440,,2017-05-19 17:15:57.719041 UTC,Pro,Good point.  I'll updat that,Job Details,,,,,,Wedding and Event Catering
57435440,,2017-05-19 17:35:23.602646 UTC,Pro,The toppings were on the draft.   Did that not come thru?,Job Details,,,,,,Wedding and Event Catering
57435440,,2017-05-19 17:37:07.087832 UTC,Pro,Did you want black beans or pinto beans?    Cilantro lime rice or white rice?,Job Details,,,,,,Wedding and Event Catering
57435440,,2017-05-19 22:01:46.302948 UTC,Customer,"Cilantro lime rice, pinto beans. I did not see a charge for toppings so just wanted to make sure we were getting that.",Job Details,Price,,,,,Wedding and Event Catering
57435440,,2017-05-19 23:18:33.149253 UTC,Pro,No additional charge. That's all included,Price,Job Details,,,,,Wedding and Event Catering
57435440,,2017-05-20 01:41:55.789524 UTC,Customer,Oh ok I will go ahead and make a payment so it's all reserved and ready to go,Hire,Confirmation - Meeting,,,,,Wedding and Event Catering
57435440,,2017-05-26 21:57:17.488467 UTC,Customer,See you tomorrow at 2:30 pm!,Confirmation - Meeting,Hire,,,,,Wedding and Event Catering
57435440,,2017-05-29 00:35:49.801049 UTC,Pro,Hi [PERSON_NAME] - would you mind taking a moment to review me on Thumbtack? You can leave a review by following this link: https://www.thumbtack.com/reviews/bids/jq35rfut/write?from_messenger=1,,,,,,canned message for review,Wedding and Event Catering
57627161,57627161,2017-05-01 11:11:39.210215 UTC,Pro,"[PERSON_NAME], I'm excited to help you. Are there any questions I can answer?",,,,,,,Personal Training
57627161,,2017-05-04 01:33:23.872766 UTC,Customer,💸   What's included in your price?,Price,,,,,possible Quick Reply,Personal Training
57627161,,2017-05-04 01:56:54.433851 UTC,Pro,"Assessment,  program design and nutrition accountability / support.  I have a 3-S strategy: Stabilization, Strength & Sustainability.  Combing functional fitness and fundamentals of yoga stretching to support safe weight loss and muscle tone. How many times a week are you interested in? What is your weight loss goal?",Job Details,Scheduling - Meeting or Job,,,,,Personal Training
57627161,,2017-05-04 02:08:22.939821 UTC,Customer,"I need to lose a person....lol...really about 80 lbs....I'm 53,  and I have an active job in health care....I intermittently eat ok, not awesome, and I'm a member of the [LOCATION], that I don't use....so I move pretty good for an old overweight person.",Job Details,,,,,,Personal Training
57627161,,2017-05-04 02:10:00.868484 UTC,Customer,"I would like to get started, get a program set up and do stuff on my own and come back to you for fine tuning....that make sense?",Job Details,,,,,,Personal Training
57627161,,2017-05-04 11:17:30.16745 UTC,Pro,"Yes. Can we set up a time to meet and talk program and pricing for you?   I have a studio here in [LOCATION] close to the 
community center. My # [PHONE_NUMBER].  Thanks [PERSON_NAME]",Scheduling - Meeting or Job,Price,Location,Contact Information,,,Personal Training
57627161,,2017-05-16 17:18:51.885864 UTC,Pro,"Hi [PERSON_NAME], how are things going? Let me know when you want to do a fine tuning/ stretch session.",Follow-up,Scheduling - Meeting or Job,,,,,Personal Training
57678786,57678786,2017-05-01 03:01:39.520628 UTC,Customer,Thanks. I have a yukelele. Will you be able to teach me that's?,Job Details,,,,,,Guitar Lessons
57678786,,2017-05-01 03:02:26.445159 UTC,Pro,yes but i use a low string for it if you are comfortable learning with that tuning,Job Details,,,,,,Guitar Lessons
57678786,,2017-05-01 03:03:04.722301 UTC,Customer,That's fine. I will bring my instrument,Job Details,,,,,,Guitar Lessons
57678786,,2017-05-01 03:03:19.115976 UTC,Customer,is there any break in price?,Price,,,,,,Guitar Lessons
57678786,,2017-05-01 03:04:36.387338 UTC,Pro,sorry but it's the hourly rate i charge,Price,,,,,,Guitar Lessons
57678786,,2017-05-01 03:05:00.263266 UTC,Customer,Which days work for you,Scheduling - Meeting or Job,,,,,,Guitar Lessons
57678786,,2017-05-01 03:05:44.823288 UTC,Pro,are you available during the days?,Scheduling - Meeting or Job,,,,,,Guitar Lessons
57678786,,2017-05-01 03:06:14.386192 UTC,Customer,weeknights only or on weekends,Scheduling - Meeting or Job,,,,,,Guitar Lessons
57678786,,2017-05-01 03:07:07.696485 UTC,Pro,typically  i can do tuesday nights,Scheduling - Meeting or Job,,,,,,Guitar Lessons
57678786,,2017-05-01 03:07:40.528392 UTC,Customer,Ok. I will get back to you,Considering,,,,,,Guitar Lessons
57678786,,2017-05-01 03:08:21.597333 UTC,Pro,okay thanks for considering me,,,,,,,Guitar Lessons
57700916,57700916,2017-05-17 18:20:10.233931 UTC,Customer,"I would love to look into a board and train program for her. She definitely has a lot of issues (which I'm sure are partly my fault!) she comes from an unknown background and can be fearful, so I have reason to suspect there was abuse in the past. I would so love to be able to have her off leash for walks, be able to take her to the dog park, into stores etc. without having to worry about her hurting someone or barking/lunging. I would love to talk more about what a board and train program would entail. I want the best for her and I did read your reviews, looks like you could be a good fit! Thanks in advance, [PERSON_NAME]",Job Details,,,,,,Dog Training
57700916,,2017-05-17 19:13:13.312154 UTC,Pro,"Hi [PERSON_NAME], thanks for your message. I'd be happy to discuss the board and train options wih you.  What is the best number to contact you?
Sincerely,
[PERSON_NAME]",Contact Information,Job Details,,,,,Dog Training
57700916,,2017-05-17 19:16:28.095046 UTC,Customer,My cell number is(774) 462-7397,Contact Information,,,,,,Dog Training
57713786,57713786,2017-05-01 16:46:37.846713 UTC,Customer,"Thank you sounds great,I will talk to my fiance, and will let u know for sure,",Considering,,,,,,DJ
57713786,,2017-05-01 18:36:26.658391 UTC,Pro,"Thank you for reviewing our quote.If you have any questions or need more information we will gladly assist you.
",Price,,,,,,DJ
57713786,,2017-05-02 12:46:36.953025 UTC,Customer,"[PERSON_NAME] there has been a change in date, will you be available for october 28th  from 2pm-8pm.",Scheduling - Meeting or Job,,,,,,DJ
57713786,,2017-05-02 13:31:09.89294 UTC,Pro,Good morning [PERSON_NAME] we are available on Oct.28th,Scheduling - Meeting or Job,,,,,,DJ
57713786,,2017-05-02 13:32:21.287894 UTC,Customer,"Awesome, now do you want payment in full or a deposit.",Payment,,,,,,DJ
57713786,,2017-05-02 15:03:55.995614 UTC,Pro,"The required deposit is $100 to secure the date.Payable by check,money order or credit card.Balance due on day of the event.Deposit is refundable within 30 days",Price,Payment,,,,,DJ
57713786,,2017-05-02 15:11:34.417325 UTC,Customer,Ok where do i send the deposit,Payment,,,,,,DJ
57713786,,2017-05-02 15:36:41.298292 UTC,Pro,"If you provide the following information I will forward you a contract via email.
1.Email address
2.Full mailing address
3.Contact phone number
4.Venue name , address & phone number
Instructions for submitting a deposit are listed in the contract.
Thank you
[PERSON_NAME]",Contact Information,Location,Confirmation - Contact,Payment,,,DJ
57713786,,2017-05-02 15:53:01.830159 UTC,Customer,"[EMAIL_ADDRESS]
[LOCATION]-512-8749
[LOCATION]
[LOCATION]
Venue # [PHONE_NUMBER]",Contact Information,Location,,,,,DJ
57713786,,2017-05-02 16:06:00.876057 UTC,Pro,Thank you for the info.I will forward you the contract shortly.,Confirmation - Contact,,,,,,DJ
57713786,,2017-05-02 16:08:33.35588 UTC,Customer,No thank you.,,,,,,,DJ
57713786,,2017-10-22 22:59:03.346245 UTC,Customer,"Hi anthony, i just wanted to give you a quick reminder that our wedding is this saturday, and to make sure everything was ok with the playlist i sent u.thanks.",Follow-up,Scheduling - Meeting or Job,,,,,DJ
57723640,57723640,2017-05-05 17:01:05.581784 UTC,Pro,[PERSON_NAME]. Have you found anyone to clean your gutters for you yet?,Follow-up,,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-05 17:16:22.357468 UTC,Customer,Sorry for the delay,,,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-05 17:16:29.262714 UTC,Customer,I have not found anyone yet,Job Details,,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-05 17:16:45.942185 UTC,Customer,I'd like to set up a quote,Price,,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-05 17:26:10.061488 UTC,Pro,Surely. Would you be available this evening around 6pm?,Scheduling - Meeting or Job,,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-05 17:27:56.270432 UTC,Customer,Yes.,Scheduling - Meeting or Job,Generic Answer,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-05 17:32:11.217672 UTC,Pro,"I would be happy to give you a free price quote today. Could you please provide me with the address via Thumbtack, text: [PHONE_NUMBER], email: [EMAIL_ADDRESS], or website: http://www.[LOCATION].com/contact-us",Price,Location,Contact Information,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-06 19:38:27.430675 UTC,Customer,I'd like to have you come out for the gutter cleaning sometime this week if possible.,Scheduling - Meeting or Job,,,,,,Gutter Cleaning and Maintenance
57723640,,2017-05-11 21:38:11.615964 UTC,Pro,"Hi [PERSON_NAME] - would you mind taking a moment to review me on Thumbtack? You can leave a review by following this link: https://www.thumbtack.com/reviews/bids/n3e8s8bs/write?from_messenger=1

If you were highly satisfied with the services preformed, please Google: Crystal Clear Cleaning [LOCATION]; Then rate us. Thank you [PERSON_NAME].",,,,,,canned message for review,Gutter Cleaning and Maintenance
57723640,,2018-03-11 00:09:38.093304 UTC,Customer,"Hello there, are you still in business in the [LOCATION] area?",Location,,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 00:11:55.010179 UTC,Pro,Yes sir. I just noticed your request. I could schedule you for Monday March 19th if that would work for you?,Scheduling - Meeting or Job,Location,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 00:23:30.441802 UTC,Customer,Ok that would be good. What is your rate again?,Price,Confirmation - Meeting,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 01:07:46.715089 UTC,Pro,"Since you are a repeat customer, this year's cleaning will be discounted to $150. 

This will include cleaning of all gutters as well as cleaning of the top metal shelter (back of home). All gutter drains will also be unclogged so that water flows smoothly.",Price,Job Details,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 19:50:45.467451 UTC,Customer,That sounds good. Do you offer pressure washing of driveways as well?,Job Details,Price,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 20:14:58.125597 UTC,Pro,Yes sir. That can be completed on the 18th as well.,Job Details,Scheduling - Meeting or Job,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 20:16:28.384792 UTC,Customer,And what will the cost be with the pressure washing?,Price,,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 20:31:58.597669 UTC,Pro,Could you send me your address again? I'm in North [LOCATION] now. I'll ride by to get a reminder of the size of the driveway. Prices normally average between $60 and $100.,Location,Price,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 20:39:57.792969 UTC,Customer,"Ok good deal, address is 4554 Papaya Drive",Price,Location,,,,,Gutter Cleaning and Maintenance
57723640,,2018-03-11 21:40:01.626591 UTC,Customer,Let me know when you arrive,Confirmation - Meeting,,,,,,Gutter Cleaning and Maintenance
