bid_id,bid_id_header,message_timestamp,message_sender,pii_cleaned_message,Label 1,Label 2,Label 3,Label 4,Label 5,Note,category
46086074,,2017-07-05 13:37:48.6734 UTC,Pro,Yes that works you can pick the location you would like to meet me as well. Does Panara Bread or Dunkin Dough uts work for you let me know,Scheduling - Meeting or Job,Location,,,,,Personal Training
46086074,,2017-07-05 14:21:31.153135 UTC,Customer,yea that works. which one?,Scheduling - Meeting or Job,,,,,,Personal Training
46086074,,2017-07-05 15:39:18.130239 UTC,Pro,Lets do the Panara Bread at the South Bay Plaza 10am alright.,Scheduling - Meeting or Job,Location,Confirmation - Meeting,,,,Personal Training
46086074,,2017-07-05 16:07:34.674428 UTC,Customer,Ok ill see you then,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-05 16:14:46.290261 UTC,Pro,Looking forward to meeting you [PERSON_NAME] see you Saturday,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-07 20:42:08.293948 UTC,Customer,"Hi [PERSON_NAME], there as been a change in my schedule and i wont be able to meet you tomorrow at 10. is it possible to meet at 6:30 instead?",Scheduling - Meeting or Job,,,,,,Personal Training
46086074,,2017-07-07 20:45:50.862016 UTC,Pro,Sure that is not a problem Would you like to meet at the same place the Panera Bread in the South plaza ?,Scheduling - Meeting or Job,Location,,,,,Personal Training
46086074,,2017-07-07 20:56:38.004607 UTC,Customer,Same place is fine.,Confirmation - Meeting,Location,,,,,Personal Training
46086074,,2017-07-07 20:57:25.906371 UTC,Pro,Cool see you then,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-08 21:50:11.158812 UTC,Customer,Hi [PERSON_NAME] I am on my way,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-08 21:57:55.507832 UTC,Pro,Hey I'm already here I see you when you,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-08 21:58:15.479937 UTC,Pro,Reach,,,,,,,Personal Training
46086074,,2017-07-08 22:07:36.372755 UTC,Customer,Ok just pulled up,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-08 22:09:05.615299 UTC,Pro,Ok im walking in i have on all black,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-07-08 22:09:53.996138 UTC,Customer,Ok Im in a green top,Confirmation - Meeting,,,,,,Personal Training
46086074,,2017-12-01 15:11:23.554228 UTC,Customer,baby......,,,,,,,Personal Training
46086074,,2018-01-31 21:24:46.345777 UTC,Customer,Hey Sexy,,,,,,,Personal Training
46310422,46310422,2017-09-06 14:17:42.294593 UTC,Customer,"I have a Kennel just need it cemented in, I'm trying to prevent the dog from digging.",Job Details,,,,,,Fence and Gate Installation
46922146,46922146,2017-06-08 14:07:21.493008 UTC,Customer,What's included in your price?,Price,,,,,,Nutritionist
46922146,,2017-06-08 17:31:01.820158 UTC,Pro,Hi [PERSON_NAME]! I'm sorry that I am already booked today at 3. Do you have any availability on Friday afternoon for a call?,Scheduling - Meeting or Job,,,,,,Nutritionist
46922146,,2017-06-09 01:31:28.531045 UTC,Customer,After 4:00,Scheduling - Meeting or Job,,,,,,Nutritionist
46922146,,2017-06-09 01:35:05.809147 UTC,Pro,How about 4:15? May I have the best number to reach you at?,Scheduling - Meeting or Job,Contact Information,,,,,Nutritionist
48887274,48887274,2017-01-18 11:46:40.553776 UTC,Pro,"[PERSON_NAME], I was wondering if you found someone to clean your house yet? I have 2 openings at the moment, if your interested please feel free to call me. I can also do a walk through and give you a free estimate. if you go to my profile it will tell you all about myself and what my clients have to say about me as well. [PHONE_NUMBER]
Thank You, [PERSON_NAME]",Contact Information,Scheduling - Meeting or Job,Price,,,,Apartment Cleaning
48887274,,2017-06-26 15:05:23.763311 UTC,Customer,"Hi [PERSON_NAME], I received your quote some time ago but did not follow up.  My son, [PERSON_NAME] is interested in having you clean his apartment.  Can you please call him at [PHONE_NUMBER] sometime tomorrow to coordinate a schedule.  Thank you.",Scheduling - Meeting or Job,Contact Information,Job Details,Price,,,Apartment Cleaning
48887274,,2017-06-26 15:18:35.780859 UTC,Pro,"[PERSON_NAME], I will call [PERSON_NAME] tomorrow. Thank You so much",Confirmation - Contact,,,,,,Apartment Cleaning
48887274,,2017-07-01 18:49:29.717339 UTC,Pro,"[PERSON_NAME], I called your son a couple days ago and left him a message and my phone number. I haven't heard anything back. When is the best time to call him?
Thank You, [PERSON_NAME]",Scheduling - Meeting or Job,Confirmation - Contact,,,,,Apartment Cleaning
48887274,,2017-07-02 16:44:43.484491 UTC,Customer,"Hi [PERSON_NAME].   I am on vacation this week but I will get back to you shortly.   Thanks for your patience.
[PERSON_NAME]",Considering,Scheduling - Meeting or Job,,,,,Apartment Cleaning
48887274,,2017-07-03 02:33:25.304373 UTC,Pro,"[PERSON_NAME], it's not a problem at all. You have a good vacation! Thank You, 
[PERSON_NAME]",,,,,,,Apartment Cleaning
48887274,,2017-07-17 18:48:43.734902 UTC,Customer,"[PERSON_NAME],  [PERSON_NAME] would like to have a trial run at cleaning his apartment. He lives at 5401 [PERSON_NAME][LOCATION] which is the Main Street Village Apt complex.  Would you have availability to do the cleaning this Thursday afternoon, anytime Friday, or anytime next Monday or next Tuesday before 10 am.  He can be reached at [PHONE_NUMBER] but he has limited time to answer his phone so don't hesitate to call me at [PHONE_NUMBER] if you are having problems contacting him.  

Thanks,
[PERSON_NAME]",Location,Scheduling - Meeting or Job,Contact Information,Job Details,,,Apartment Cleaning
48887274,,2017-08-03 22:21:06.718196 UTC,Pro,"[PERSON_NAME], I cleaned for your son [PERSON_NAME] today. Can you mark me as hired, and please leave me a review I would really appreciate it. 
Thank You, [PERSON_NAME]",Hire,Confirmation - Meeting,,,,,Apartment Cleaning
48887274,,2017-08-04 00:10:21.373748 UTC,Customer,Thank you [PERSON_NAME].  [PERSON_NAME] was very pleased with the work that you did.  I appreciate your patience in his getting back to you. I hope he continues to have you clean on a regular basis.,Hire,Confirmation - Meeting,,,,,Apartment Cleaning
48887274,,2017-08-04 00:46:36.345635 UTC,Pro,"Thank You Liz, I'm glad he was happy with my cleaning.",Hire,Confirmation - Meeting,,,,,Apartment Cleaning
53737054,53737054,2017-10-15 02:10:29.349456 UTC,Customer,Im imterested im the holiday menu items. Whats included and whats the cost for everything?,Job Details,Price,,,,,Wedding and Event Catering
53737054,,2017-10-15 21:33:42.725654 UTC,Pro,"Hi [PERSON_NAME], may I ask what date are you planning your event for and can I have your email address to send the information your requesting?",Scheduling - Meeting or Job,Contact Information,,,,,Wedding and Event Catering
53737054,,2017-10-15 23:07:27.017214 UTC,Customer,Oct 29th and my email is [EMAIL_ADDRESS],Scheduling - Meeting or Job,Contact Information,,,,,Wedding and Event Catering
53737054,,2017-10-15 23:10:42.213031 UTC,Pro,"HI again, thanks for getting back to me so quickly. Unfortunately  the rest of Oct and Nov, we are fully booked already, that's why I wanted to confirm the date. I wish you luck with finding someone to cater your special event, let me know if you need any help.",Rejection,Scheduling - Meeting or Job,,,,,Wedding and Event Catering
53924583,53924583,2017-05-05 12:50:12.098437 UTC,Customer,"good afternoon,
By ashes are they the fake ones?
the ones you buy like at safe way?",Job Details,,,,,,Wedding and Event Makeup
53924583,,2017-05-05 12:52:03.96048 UTC,Customer,"Also, are you still available for May 19? around 12-2? Do you do contour ? How much would my total price be if I did contract you?",Scheduling - Meeting or Job,Job Details,Price,,,,Wedding and Event Makeup
53924583,,2017-05-05 13:13:10.203457 UTC,Customer,"Also another question, I booked a prom package but it that not airbrushed? Due to acne I am wondering about that. Also Will you be coming to my home or do I have to go to a certain location?",Job Details,Location,,,,,Wedding and Event Makeup
53924583,,2017-05-05 14:20:16.818177 UTC,Pro,"Hello Mayra Good Morning! , First question, no their not lol I didn't know you could buy lashes at Safeway . I use real hair lashes or I do lash extensions on my clients. Second question, yes I am available on that day. What type of makeup are you looking for and what's the occasion? Third question I do airbrush makeup but it's a lot more expensive. If you booked that appointment with someone, they should know if you have acne or not they should be able to airbrush your makeup. Your type of skin makes no difference anybody who's offering that  should buy airbrush foundations that cater to everyone's skin or buy specific foundations that's ment for acneic skin like I have ok my kit, unless they don't have the right products to do it . It depends what the occasion, I usually let people come over for a trial run to try different looks on them but if it's a one time look I can travel to you but I charge a $5-10 traveling fee depending how far you live or you could come to me no charge of traveling fees. I always almost always take my makeup pro chair though so I can do your makeup and you don't have to be lifting your head back because it's a tall chair. I hope this was helpful for you ! ",Job Details,Scheduling - Meeting or Job,Location,Price,,,Wedding and Event Makeup
53924583,,2017-05-05 14:43:36.219742 UTC,Customer,"I do want to do eyelash extensions and do you know how long they last? are they a one day thing? Also I am looking for prom make up and like more importantly, eyeshadow. How much more extra would the eyelash extensions and the matte airbrush cost? Also how much would the traveling fee cost coming to 15731 bradford rd [LOCATION]? I'm sorry this is just my first time hiring someone because I don't know a thing about how to apply make up and want to look at my best. I would go but since i'm limited to driving since I have no license it is best to pay the traveling fee.",Job Details,Price,Location,,,,Wedding and Event Makeup
53924583,,2017-05-05 14:48:05.529277 UTC,Customer,Type of eyeshadow like this?,Job Details,,,,,,Wedding and Event Makeup
53924583,,2017-05-05 18:42:18.595921 UTC,Pro,"For lash extensions I charge $15 and they last 1-2 weeks with proper care!!! I can defiantly do it I charge $65 but I have a 20% discount going on right now of makeup service! That's 1 hour 10 minutes from me so I would charge $65 to travel you, or maybe you parents or a friend could bring you down to me if you don't want to pay that. I usually charge $80-$90 for airbrush makeup but I can easily do it with my HD Foundations plus I do a free treatment for skin just to replenish your skin. With airbrush makeup you don't really get a matte look so prefer HD air flash  foundations by [PERSON_NAME]  which are like airbrush but they leave your skin matte and flawless as well. That's a beautiful eye look and it's easy so don't worry!",Price,Job Details,,,,,Wedding and Event Makeup
53924583,,2017-05-05 19:31:35.894517 UTC,Customer,"Thank you so much! I will get the eyelash extensions and will pay the travel fee since no one will be able to take me during the day And my event starts at 4. Thank you so much for the help! I think I already booked you for the 19 on your website earlier today. I can just pay the additional charges in person. So in total, how much would I owe you with the traveling fee and eyelashes?",Job Details,Price,Hire,Payment,Scheduling - Meeting or Job,Confirmation - Meeting,Wedding and Event Makeup
53924583,,2017-05-06 12:42:11.111857 UTC,Pro,"No thank you ! Are you wanting to do a red lipstick, pink, nude ..etc so I can order you a personal lipstick for free that comes with the prom promotion. 
The makeup is $45
Lashes are $15
Travel fee is $65
Whole Total = $125 
Lashes & Travel fee = $80",Job Details,Price,,,,,Wedding and Event Makeup
53924583,,2017-05-06 12:42:32.911111 UTC,Pro,Here is my number [PHONE_NUMBER] any questions it's usually easy to reach me by phone,Contact Information,,,,,,Wedding and Event Makeup
54064853,54064853,2017-03-20 20:06:49.791021 UTC,Pro,"Hi [PERSON_NAME]....just so you know, I have an excellent knowledge of early keyboard music...including [PERSON_NAME], [PERSON_NAME], [PERSON_NAME] and his offspring, etc. I do hope to hear from you. Thank you. [PERSON_NAME]",Job Details,,,,,,Piano Lessons
54064853,,2017-07-27 22:16:14.750218 UTC,Customer,"Dear [PERSON_NAME]: I have forwarded your information to a friend of mine who is looking for piano lessons. I thank you for you offer, but I do not think harpsichord lessons on a piano would work because the touch and action are so different. Sincerely yours, [PERSON_NAME]",Rejection,Job Details,,,,,Piano Lessons
54064853,,2017-07-27 22:31:26.385324 UTC,Pro,"Thank you [PERSON_NAME], I appreciate your reference. You are so right, touch and action are very different but I have learned much from harpsichordists about interpretation of early music and I think the reverse is true as well.

Thanks again and I hope to hear from your friend.

[PERSON_NAME]",Job Details,,,,,,Piano Lessons
54064853,,2017-07-27 22:41:23.26599 UTC,Customer,"Dear [PERSON_NAME]: please confirm what is the phone number they should contact you bye.  The only problem or concern I have with having lessons with you and your studio is, that if I go to your studio and play on your piano, the action is so much heavier, that I will not be able to perform correctly.",Location,Contact Information,Job Details,,,,Piano Lessons
54064853,,2017-07-27 22:50:41.49016 UTC,Pro,"[PHONE_NUMBER]   I certainly understand the touch issue, but the stronger your hands and fingers are for the piano, the more control you will have on the harpsichord!!! At least that is my understanding from my harpsichord friends. Not to worry about performing correctly in a lesson. A lesson is for learning, not performing!!
Hope to hear also from your friend!
[PERSON_NAME]",Contact Information,Job Details,,,,,Piano Lessons
54226558,54226558,2017-05-21 04:10:40.900594 UTC,Customer,Thank you! When is the next available appointment for you?,Scheduling - Meeting or Job,,,,,,Real Estate and Architectural Photography
54226558,,2017-05-21 14:24:46.197529 UTC,Pro,Hi thank you for reaching out! My coordinator [PERSON_NAME] will contact you Monday morning to set it up. Thanks again and feel free to call him directly at [PHONE_NUMBER] or send us an email with the details to [LOCATION][EMAIL_ADDRESS],Scheduling - Meeting or Job,Contact Information,Location,,,,Real Estate and Architectural Photography
54226558,,2017-05-21 14:28:18.359821 UTC,Customer,"Great thank you Noah, I will look out for his message tomorrow morning.",Scheduling - Meeting or Job,,,,,,Real Estate and Architectural Photography
54226558,,2017-05-22 19:01:01.071918 UTC,Pro,Hi [PERSON_NAME] this is [PERSON_NAME] sorry for the delay. Looks like our next opening is Thursday at 2pm. What part of town is it in?,Scheduling - Meeting or Job,Location,,,,,Real Estate and Architectural Photography
54226558,,2017-05-22 19:08:43.167375 UTC,Customer,"At Noah, the date and time would work for us. How long approximately will it take ? I live in a two bedroom high rise condo in downtown [LOCATION], approximately 2000 square feet. address is 45 [PERSON_NAME][LOCATION] ",Scheduling - Meeting or Job,Job Details,Location,,,,Real Estate and Architectural Photography
54226558,,2017-05-22 19:13:57.125617 UTC,Pro,Should only take about 30 minutes. I will put you on the schedule. Can I get your email and phone number? The photographer will call you on his way Thursday.,Scheduling - Meeting or Job,Contact Information,Job Details,,,,Real Estate and Architectural Photography
54226558,,2017-05-22 19:18:55.476937 UTC,Customer,"Thanks [PERSON_NAME]. My number is [PHONE_NUMBER], my husband, [PERSON_NAME]'s number is [PHONE_NUMBER] and he will be home.  Email is [EMAIL_ADDRESS]. Once the photographer comes, he/she can come to the resident side and ring the bell, and let concierge ring the elevator up to 26th floor, our unit is 2604. ",Contact Information,Location,Scheduling - Meeting or Job,,,,Real Estate and Architectural Photography
54226558,,2017-05-22 19:21:02.397473 UTC,Pro,Ok sounds good I will add the info to his notes. Looking forward to working with you!,Confirmation - Meeting,Scheduling - Meeting or Job,,,,,Real Estate and Architectural Photography
54443807,54443807,2017-05-27 20:24:56.55361 UTC,Customer,What's your earliest availability?,Scheduling - Meeting or Job,,,,,,Wedding and Event Makeup
54443807,,2017-05-27 20:37:49.337884 UTC,Pro,"Hi [PERSON_NAME],  Your request said 8:00 am but I could be available for you earlier. What time were you thinking about?",Scheduling - Meeting or Job,,,,,,Wedding and Event Makeup
54443807,,2017-05-27 21:40:34.183728 UTC,Customer,It's For A Graduation. They Gave Me A Notice That I Had To Come Earlier Then The Event. 7am Would Be Perfect,Job Details,Scheduling - Meeting or Job,,,,,Wedding and Event Makeup
54443807,,2017-05-27 21:55:04.473282 UTC,Pro,7 am would be fine.  I can hold this day and time on my calender.   I am traveling out of the country now until Friday so we will be able to finalize things after I get back.,Confirmation - Meeting,,,,,,Wedding and Event Makeup
54443807,,2017-05-27 23:40:50.231625 UTC,Customer,That's Fine. Thank You,Confirmation - Meeting,Generic Answer,,,,,Wedding and Event Makeup
54443807,,2017-06-02 16:07:53.254243 UTC,Pro,I am back in the USA now. Next step is to  chat on the phone to hear a bit more from you and get to know each other a little.,Contact Information,,,,,,Wedding and Event Makeup
54443807,,2017-06-04 12:33:53.099961 UTC,Customer,Great. My Number Is [PHONE_NUMBER],Contact Information,,,,,,Wedding and Event Makeup
54853421,54853421,2017-04-07 12:22:37.51051 UTC,Pro,"Good morning [PERSON_NAME],

I was recently notified by Thumbtack that you hired me for you're surprise 50th Birthday party.

First off, Thank you so much for hiring me I assure you everyone will have a terrific time especially the Birthday boy!

Feel free to contact me anytime that is convenient to go over the details of the party.

I plan on reaching out to you later on Today to connect, answer any questions and get venue details.

I look forward to speaking with you soon Sheila.

Best regards,

DJ [PERSON_NAME] Event Services",Hire,Job Details,Scheduling - Meeting or Job,,,,DJ
54853421,,2017-04-07 20:35:09.028906 UTC,Pro,"Good afternoon [PERSON_NAME],

Thank you very much for hiring me for your upcoming Surprise Birthday party June16th.

I just called you and left a message with my contact info.

As this is a surprise Birthday party, feel free to contact me when it is most convenient anytime this weekend forward.

I look forward to speaking with you [PERSON_NAME].

Thank you,

[PERSON_NAME] Event Services
[EMAIL_ADDRESS]
[PHONE_NUMBER]",Job Details,Hire,Confirmation - Contact,Contact Information,Scheduling - Meeting or Job,,DJ
54853421,,2017-06-09 15:29:07.559914 UTC,Pro,"Good afternoon [PERSON_NAME],

Thank you very much for hiring me for your upcoming Surprise Birthday party June16th.

I just called you and left a message with my contact info.

When you get a chance email me or call me to discuss the details of the party, answer any questions and to solidify the date.

My contact info is listed below and I look forward to speaking with you [PERSON_NAME].

Thank you,

[PERSON_NAME] Event Services
[EMAIL_ADDRESS]
[PHONE_NUMBER]",Hire,Job Details,Confirmation - Contact,Contact Information,,,DJ
54853421,,2017-06-09 15:35:28.712786 UTC,Customer,"[PERSON_NAME], 
I received your voice mail I am currently working if I can give you a call later this afternoon to discuss more for the party. 
Thanks!",Confirmation - Contact,Scheduling - Meeting or Job,,,,,DJ
54853421,,2017-06-09 16:07:03.971957 UTC,Pro,"[PERSON_NAME],

[PERSON_NAME] to hear from you, no worries just give me a call when you are free and it is a convenient time to speak.

Thank you,

Rob
Next Event Services
[PHONE_NUMBER]",Scheduling - Meeting or Job,Contact Information,,,,,DJ
